종목코드,종목명,업종명,테마명,기준일,raw테마명
031820,아이티센씨티에스,IT 서비스,IT/통신,20250510,NI(네트워크통합)
139990,아주스틸,금속,건설/인프라,20250510,철강 중소형
009320,아진전자부품,운송장비·부품,전기차/자율주행,20250510,수소차(연료전지/부품/충전소 등)
009320,아진전자부품,운송장비·부품,자동차/부품,20250510,자동차부품
009320,아진전자부품,운송장비·부품,전기차/자율주행,20250510,전기차
001780,알루코,금속,소재/금속,20250510,비철금속
001780,알루코,금속,건설/인프라,20250510,철도
001780,알루코,금속,2차전지,20250510,2차전지(소재/부품)
001780,알루코,금속,2차전지,20250510,2차전지
018250,애경산업,화학,정부정책,20250510,밸류업(24년 기업가치 제고계획 발표)
018250,애경산업,화학,소비재/유통,20250510,화장품
018250,애경산업,화학,코로나/백신,20250510,마스크
161000,애경케미칼,화학,정부정책,20250510,밸류업(24년 기업가치 제고계획 발표)
161000,애경케미칼,화학,원자력/에너지,20250510,석유화학
161000,애경케미칼,화학,2차전지,20250510,2차전지(소재/부품)
161000,애경케미칼,화학,2차전지,20250510,2차전지
161000,애경케미칼,화학,2차전지,20250510,2차전지(나트륨이온)
011090,에넥스,기타제조,기타 산업,20250510,리모델링/인테리어
137310,에스디바이오센서,의료·정밀기기,바이오/제약,20250510,유전자 치료제/분석
137310,에스디바이오센서,의료·정밀기기,코로나/백신,20250510,코로나19(진단키트)
137310,에스디바이오센서,의료·정밀기기,코로나/백신,20250510,코로나19(진단/치료제/백신 개발 등)
005850,에스엘,운송장비·부품,정부정책,20250510,코리아 밸류업 지수(Korea Value-up Index)
005850,에스엘,운송장비·부품,자동차/부품,20250510,자동차부품
010580,에스엠벡셀,운송장비·부품,자동차/부품,20250510,자동차부품
012750,에스원,일반서비스,정부정책,20250510,코리아 밸류업 지수(Korea Value-up Index)
012750,에스원,일반서비스,디지털산업,20250510,스마트홈(홈네트워크)
012750,에스원,일반서비스,블록체인/가상화폐,20250510,보안주(정보)
012750,에스원,일반서비스,블록체인/가상화폐,20250510,보안주(물리)
023960,에쓰씨엔지니어링,건설,국제이슈,20250510,우크라이나 재건
298690,에어부산,운송·창고,여행/레저,20250510,항공/저가 항공사(LCC)
140910,에이리츠,부동산,,20250510,
078520,에이블씨엔씨,화학,소비재/유통,20250510,화장품
015260,에이엔피,전기·전자,반도체,20250510,PCB(FPCB 등)
007460,에이프로젠,금속,바이오/제약,20250510,바이오시밀러(복제 바이오의약품)
007460,에이프로젠,금속,원자력/에너지,20250510,원자력발전
003060,에이프로젠바이오로직스,제약,바이오/제약,20250510,"백신/진단시약/방역(신종플루, AI 등)"
003060,에이프로젠바이오로직스,제약,바이오/제약,20250510,제약업체
003060,에이프로젠바이오로직스,제약,의료/건강,20250510,치매
003060,에이프로젠바이오로직스,제약,바이오/제약,20250510,바이오시밀러(복제 바이오의약품)
003060,에이프로젠바이오로직스,제약,바이오/제약,20250510,메르스 코로나 바이러스
244920,에이플러스에셋,기타금융,,20250510,
278470,에이피알,화학,의료/건강,20250510,미용기기
278470,에이피알,화학,소비재/유통,20250510,패션/의류
278470,에이피알,화학,소비재/유통,20250510,화장품
450080,에코프로머티,전기·전자,2차전지,20250510,2차전지(소재/부품)
450080,에코프로머티,전기·전자,2차전지,20250510,2차전지
019490,엑시큐어하이트론,전기·전자,블록체인/가상화폐,20250510,CCTV＆DVR
019490,엑시큐어하이트론,전기·전자,블록체인/가상화폐,20250510,보안주(물리)
036570,엔씨소프트,IT 서비스,게임/엔터,20250510,게임
036570,엔씨소프트,IT 서비스,블록체인/가상화폐,20250510,NFT(대체불가토큰)
036570,엔씨소프트,IT 서비스,게임/엔터,20250510,모바일게임(스마트폰)
036570,엔씨소프트,IT 서비스,정부정책,20250510,코리아 밸류업 지수(Korea Value-up Index)
036570,엔씨소프트,IT 서비스,디지털산업,20250510,증강현실(AR)
085310,엔케이,금속,원자력/에너지,20250510,LNG(액화천연가스)
085310,엔케이,금속,전기차/자율주행,20250510,수소차(연료전지/부품/충전소 등)
085310,엔케이,금속,조선/해운,20250510,선박평형수 처리장치
085310,엔케이,금속,국제이슈,20250510,남-북-러 가스관사업
900140,엘브이엠씨홀딩스,유통,기타 산업,20250510,지주사
066970,엘앤에프,전기·전자,전기차/자율주행,20250510,전기차
066970,엘앤에프,전기·전자,2차전지,20250510,2차전지(소재/부품)
066970,엘앤에프,전기·전자,2차전지,20250510,2차전지
066970,엘앤에프,전기·전자,2차전지,20250510,2차전지(LFP/리튬인산철)
097520,엠씨넥스,전기·전자,자동차/부품,20250510,카메라모듈/부품
097520,엠씨넥스,전기·전자,우주/항공,20250510,드론(Drone)
097520,엠씨넥스,전기·전자,의료/건강,20250510,바이오인식(생체인식)
097520,엠씨넥스,전기·전자,반도체,20250510,갤럭시 부품주
097520,엠씨넥스,전기·전자,전기차/자율주행,20250510,자율주행차
097520,엠씨넥스,전기·전자,자동차/부품,20250510,휴대폰부품
097520,엠씨넥스,전기·전자,스마트도시,20250510,스마트카(SMART CAR)
484870,엠앤씨솔루션,기계·장비,우주/항공,20250510,방위산업/전쟁 및 테러
014440,영보화학,화학,자동차/부품,20250510,자동차부품
111770,영원무역,유통,환경/기후,20250510,겨울
111770,영원무역,유통,소비재/유통,20250510,패션/의류
009970,영원무역홀딩스,기타금융,기타 산업,20250510,지주사
003520,영진약품,제약,바이오/제약,20250510,제약업체
000670,영풍,금속,소재/금속,20250510,비철금속
000670,영풍,금속,IT/통신,20250510,아이폰
006740,영풍제지,종이·목재,소비재/유통,20250510,골판지 제조
012280,영화금속,운송장비·부품,자동차/부품,20250510,자동차부품
012160,영흥,금속,자동차/부품,20250510,자동차부품
012160,영흥,금속,건설/인프라,20250510,철강 중소형
007310,오뚜기,음식료·담배,소비재/유통,20250510,음식료업종
007310,오뚜기,음식료·담배,기타 산업,20250510,환율하락 수혜
007310,오뚜기,음식료·담배,정부정책,20250510,코리아 밸류업 지수(Korea Value-up Index)
002630,오리엔트바이오,제약,,20250510,
271560,오리온,음식료·담배,소비재/유통,20250510,음식료업종
271560,오리온,음식료·담배,기타 산업,20250510,환율하락 수혜
271560,오리온,음식료·담배,정부정책,20250510,코리아 밸류업 지수(Korea Value-up Index)
001800,오리온홀딩스,기타금융,기타 산업,20250510,지주사
005320,온타이드,유통,소비재/유통,20250510,패션/의류
011690,와이투솔루션,전기·전자,전기차/자율주행,20250510,전기차(충전소/충전기)
011690,와이투솔루션,전기·전자,디스플레이,20250510,LED
011690,와이투솔루션,전기·전자,디스플레이,20250510,OLED(유기 발광 다이오드)
316140,우리금융지주,기타금융,기타 산업,20250510,지주사
316140,우리금융지주,기타금융,정부정책,20250510,밸류업(25년 기업가치 제고계획 발표)
316140,우리금융지주,기타금융,정부정책,20250510,코리아 밸류업 지수(Korea Value-up Index)
316140,우리금융지주,기타금융,정부정책,20250510,밸류업(24년 기업가치 제고계획 발표)
316140,우리금융지주,기타금융,금융/핀테크,20250510,은행
006980,우성,음식료·담배,바이오/제약,20250510,구제역/광우병 수혜
006980,우성,음식료·담배,바이오/제약,20250510,아프리카 돼지열병(ASF)
006980,우성,음식료·담배,소비재/유통,20250510,사료
017370,우신시스템,기계·장비,자동차/부품,20250510,자동차부품
017370,우신시스템,기계·장비,전기차/자율주행,20250510,리비안(RIVIAN)
017370,우신시스템,기계·장비,전기차/자율주행,20250510,전기차
017370,우신시스템,기계·장비,2차전지,20250510,2차전지
017370,우신시스템,기계·장비,2차전지,20250510,2차전지(장비)
105840,우진,의료·정밀기기,원자력/에너지,20250510,원자력발전소 해체
105840,우진,의료·정밀기기,원자력/에너지,20250510,원자력발전
010400,우진아이엔에스,건설,,20250510,
049800,우진플라임,기계·장비,,20250510,
016880,웅진,일반서비스,기타 산업,20250510,지주사
095720,웅진씽크빅,일반서비스,기타 산업,20250510,엔젤산업
095720,웅진씽크빅,일반서비스,정부정책,20250510,출산장려정책
095720,웅진씽크빅,일반서비스,교육,20250510,교육/온라인 교육
005820,원림,섬유·의류,,20250510,
010600,웰바이오텍,유통,,20250510,
008600,윌비스,유통,소비재/유통,20250510,패션/의류
008600,윌비스,유통,교육,20250510,교육/온라인 교육
008600,윌비스,유통,정부정책,20250510,일자리(취업)
033270,유나이티드제약,제약,바이오/제약,20250510,제약업체
014830,유니드,화학,탄소/친환경,20250510,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)
446070,유니드비티플러스,종이·목재,기타 산업,20250510,리모델링/인테리어
000910,유니온,비금속,소재/금속,20250510,희귀금속(희토류 등)
000910,유니온,비금속,기타 산업,20250510,요소수
000910,유니온,비금속,건설/인프라,20250510,시멘트/레미콘
047400,유니온머티리얼,비금속,기타 산업,20250510,페라이트
047400,유니온머티리얼,비금속,소재/금속,20250510,희귀금속(희토류 등)
047400,유니온머티리얼,비금속,자동차/부품,20250510,자동차부품
047400,유니온머티리얼,비금속,건축/기계,20250510,공작기계
047400,유니온머티리얼,비금속,기타 산업,20250510,요소수
011330,유니켐,섬유·의류,,20250510,
077500,유니퀘스트,유통,AI/로봇,20250510,온디바이스 AI
077500,유니퀘스트,유통,의료/건강,20250510,바이오인식(생체인식)
077500,유니퀘스트,유통,전기차/자율주행,20250510,자율주행차
077500,유니퀘스트,유통,디지털산업,20250510,4차산업 수혜주
002920,유성기업,운송장비·부품,자동차/부품,20250510,자동차부품
000700,유수홀딩스,일반서비스,블록체인/가상화폐,20250510,블록체인
000700,유수홀딩스,일반서비스,기타 산업,20250510,지주사
003470,유안타증권,증권,보험/증권,20250510,증권
003470,유안타증권,증권,정부정책,20250510,밸류업(24년 기업가치 제고계획 발표)
003475,유안타증권우,증권,,20250510,
072130,유엔젤,IT 서비스,AI/로봇,20250510,AI 챗봇(챗GPT 등)
072130,유엔젤,IT 서비스,IT/통신,20250510,클라우드 컴퓨팅
072130,유엔젤,IT 서비스,정부정책,20250510,출산장려정책
072130,유엔젤,IT 서비스,환경/기후,20250510,재난/안전(지진/화재 등)
072130,유엔젤,IT 서비스,미디어/SNS,20250510,SNS(소셜네트워크서비스)
072130,유엔젤,IT 서비스,교육,20250510,교육/온라인 교육
072130,유엔젤,IT 서비스,IT/통신,20250510,모바일솔루션(스마트폰)
000220,유유제약,제약,바이오/제약,20250510,제약업체
000220,유유제약,제약,의료/건강,20250510,치매
000225,유유제약1우,제약,,20250510,
000227,유유제약2우B,제약,,20250510,
001200,유진투자증권,증권,보험/증권,20250510,증권
001200,유진투자증권,증권,블록체인/가상화폐,20250510,STO(토큰증권 발행)
000100,유한양행,제약,바이오/제약,20250510,면역항암제
000100,유한양행,제약,환경/기후,20250510,겨울
000100,유한양행,제약,의료/건강,20250510,미용기기
000100,유한양행,제약,바이오/제약,20250510,"백신/진단시약/방역(신종플루, AI 등)"
000100,유한양행,제약,바이오/제약,20250510,제약업체
000100,유한양행,제약,바이오/제약,20250510,화이자(PFIZER)
000100,유한양행,제약,정부정책,20250510,밸류업(24년 기업가치 제고계획 발표)
000100,유한양행,제약,의료/건강,20250510,치매
000100,유한양행,제약,바이오/제약,20250510,비만치료제
000105,유한양행우,제약,,20250510,
003460,유화증권,증권,보험/증권,20250510,증권
003465,유화증권우,증권,,20250510,
008730,율촌화학,화학,국제이슈,20250510,日 수출 규제(국산화 등)
008730,율촌화학,화학,2차전지,20250510,2차전지(소재/부품)
008730,율촌화학,화학,2차전지,20250510,2차전지
008250,이건산업,종이·목재,기타 산업,20250510,리모델링/인테리어
008250,이건산업,종이·목재,기타 산업,20250510,조림사업
